_id,IdEstacion,Nombre Estacion,Latitud,Longitud,Altura,AA+-o,Mes,Dia,Valor
890,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,6,6,0.0
891,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,6,7,0.0
892,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,6,8,0.0
893,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,6,9,0.0
894,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,6,10,0.0
895,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,6,11,0.0
896,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,6,12,0.0
897,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,6,13,0.0
898,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,6,14,0.0
899,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,6,15,0.0
900,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,6,16,0.0
901,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,6,17,0.0
902,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,6,18,0.0
903,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,6,19,0.0
904,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,6,20,0.0
905,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,6,21,0.0
906,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,6,22,0.0
907,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,6,23,0.0
908,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,6,24,0.0
909,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,6,25,0.0
910,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,6,26,0.0
911,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,6,27,0.0
912,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,6,28,0.0
913,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,6,29,0.0
914,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,6,30,0.0
915,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,7,1,0.0
916,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,7,2,0.0
917,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,7,3,0.0
918,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,7,4,0.0
919,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,7,5,0.0
920,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,7,6,0.0
921,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,7,7,0.0
922,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,7,8,0.0
923,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,7,9,0.0
924,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,7,10,0.0
925,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,7,11,0.0
926,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,7,12,0.0
927,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,7,13,0.0
928,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,7,14,0.0
929,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,7,15,0.0
930,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,7,16,0.0
931,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,7,17,0.0
932,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,7,18,0.0
933,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,7,19,0.0
934,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,7,20,0.0
935,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,7,21,0.0
936,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,7,22,0.0
937,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,7,23,0.0
938,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,7,24,0.0
939,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,7,25,0.0
940,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,7,26,0.0
941,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,7,27,0.0
942,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,7,28,0.0
943,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,7,29,0.0
944,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,7,30,0.0
945,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,7,31,0.0
946,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,8,1,0.0
947,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,8,2,0.0
948,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,8,3,0.0
949,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,8,4,0.0
950,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,8,5,0.0
951,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,8,6,0.0
952,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,8,7,0.0
953,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,8,8,0.0
954,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,8,9,0.0
955,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,8,10,0.0
956,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,8,11,0.0
957,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,8,12,0.0
958,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,8,13,0.0
959,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,8,14,0.0
960,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,8,15,0.0
961,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,8,16,0.0
962,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,8,17,0.0
963,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,8,18,0.0
964,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,8,19,0.0
965,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,8,20,0.0
966,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,8,21,0.0
967,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,8,22,0.0
968,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,8,23,0.0
969,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,8,24,0.0
970,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,8,25,0.0
971,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,8,26,0.0
972,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,8,27,0.0
973,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,8,28,0.0
974,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,8,29,0.0
975,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,8,30,0.0
976,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,8,31,0.0
977,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,9,1,0.0
978,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,9,2,0.0
979,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,9,3,0.0
980,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,9,4,0.0
981,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,9,5,0.0
982,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,9,6,0.0
983,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,9,7,0.0
984,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,9,8,0.0
985,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,9,9,0.0
986,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,9,10,0.0
987,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,9,11,0.0
988,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,9,12,0.0
989,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,9,13,0.0
990,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,9,14,0.0
991,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,9,15,0.0
992,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,9,16,0.0
993,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,9,17,0.0
994,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,9,18,0.0
995,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,9,19,0.0
996,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,9,20,0.0
997,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,9,21,0.0
998,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,9,22,0.0
999,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,9,23,0.0
1000,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,9,24,0.0
1001,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,9,25,0.0
1002,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,9,26,0.0
1003,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,9,27,0.0
1004,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,9,28,0.0
1005,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,9,29,0.0
1006,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,9,30,0.0
1007,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,10,1,0.0
1008,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,10,2,0.0
1009,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,10,3,0.0
1010,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,10,4,0.0
1011,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,10,5,0.0
1012,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,10,6,0.0
1013,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,10,7,0.0
1014,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,10,8,0.0
1015,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,10,9,0.0
1016,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,10,10,0.0
1017,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,10,11,0.0
1018,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,10,12,0.0
1019,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,10,13,0.0
1020,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,10,14,0.0
1021,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,10,15,0.0
1022,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,10,16,0.0
1023,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,10,17,0.0
1024,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,10,18,0.0
1025,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,10,19,0.0
1026,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,10,20,0.0
1027,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,10,21,0.0
1028,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,10,22,0.0
1029,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,10,23,0.0
1030,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,10,24,0.0
1031,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,10,25,0.0
1032,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,10,26,0.0
1033,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,10,27,0.0
1034,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,10,28,0.0
1035,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,10,29,0.0
1036,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,10,30,0.0
1037,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,10,31,0.0
1038,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,11,1,0.0
1039,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,11,2,0.0
1040,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,11,3,0.0
1041,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,11,4,0.0
1042,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,11,5,0.0
1043,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,11,6,0.0
1044,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,11,7,0.0
1045,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,11,8,0.0
1046,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,11,9,0.0
1047,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,11,10,0.0
1048,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,11,11,0.0
1049,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,11,12,0.0
1050,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,11,13,0.0
1051,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,11,14,0.0
1052,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,11,15,0.0
1053,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,11,16,0.0
1054,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,11,17,0.0
1055,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,11,18,0.0
1056,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,11,19,0.0
1057,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,11,20,0.0
1058,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,11,21,0.0
1059,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,11,22,0.0
1060,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,11,23,0.0
1061,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,11,24,0.0
1062,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,11,25,0.0
1063,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,11,26,0.0
1064,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,11,27,0.0
1065,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,11,28,0.0
1066,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,11,29,0.0
1067,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,11,30,0.0
1068,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,12,1,0.0
1069,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,12,2,0.0
1070,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,12,3,0.0
1071,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,12,4,0.0
1072,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,12,5,0.0
1073,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,12,6,0.0
1074,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,12,7,0.0
1075,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,12,8,0.0
1076,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,12,9,0.0
1077,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,12,10,0.0
1078,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,12,11,0.0
1079,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,12,12,0.0
1080,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,12,13,0.0
1081,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,12,14,0.0
1082,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,12,15,0.0
1083,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,12,16,0.0
1084,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,12,17,0.0
1085,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,12,18,0.0
1086,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,12,19,0.0
1087,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,12,20,0.0
1088,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,12,21,0.0
1089,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,12,22,0.0
1090,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,12,23,0.0
1091,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,12,24,0.0
1092,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,12,25,0.0
1093,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,12,26,0.0
1094,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,12,27,0.0
1095,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,12,28,0.0
1096,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,12,29,0.0
1097,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,12,30,0.0
1098,220002,"El Loa, Calama Ad.",22&deg 29' 43'' S,69&deg 54' 16'' W,2293,2012,12,31,0.0
1099,230001,Cerro Moreno  Antofagasta  Ap.,23&deg 27' 1'' S,70&deg 26' 28'' W,113,2012,1,1,0.0
1100,230001,Cerro Moreno  Antofagasta  Ap.,23&deg 27' 1'' S,70&deg 26' 28'' W,113,2012,1,2,0.0
1101,230001,Cerro Moreno  Antofagasta  Ap.,23&deg 27' 1'' S,70&deg 26' 28'' W,113,2012,1,3,0.0
1102,230001,Cerro Moreno  Antofagasta  Ap.,23&deg 27' 1'' S,70&deg 26' 28'' W,113,2012,1,4,0.0
1103,230001,Cerro Moreno  Antofagasta  Ap.,23&deg 27' 1'' S,70&deg 26' 28'' W,113,2012,1,5,0.0
1104,230001,Cerro Moreno  Antofagasta  Ap.,23&deg 27' 1'' S,70&deg 26' 28'' W,113,2012,1,6,0.0
1105,230001,Cerro Moreno  Antofagasta  Ap.,23&deg 27' 1'' S,70&deg 26' 28'' W,113,2012,1,7,0.0
1106,230001,Cerro Moreno  Antofagasta  Ap.,23&deg 27' 1'' S,70&deg 26' 28'' W,113,2012,1,8,0.0
1107,230001,Cerro Moreno  Antofagasta  Ap.,23&deg 27' 1'' S,70&deg 26' 28'' W,113,2012,1,9,0.0
1108,230001,Cerro Moreno  Antofagasta  Ap.,23&deg 27' 1'' S,70&deg 26' 28'' W,113,2012,1,10,0.0
1109,230001,Cerro Moreno  Antofagasta  Ap.,23&deg 27' 1'' S,70&deg 26' 28'' W,113,2012,1,11,0.0
1110,230001,Cerro Moreno  Antofagasta  Ap.,23&deg 27' 1'' S,70&deg 26' 28'' W,113,2012,1,12,0.0
1111,230001,Cerro Moreno  Antofagasta  Ap.,23&deg 27' 1'' S,70&deg 26' 28'' W,113,2012,1,13,0.0
1112,230001,Cerro Moreno  Antofagasta  Ap.,23&deg 27' 1'' S,70&deg 26' 28'' W,113,2012,1,14,0.0
1113,230001,Cerro Moreno  Antofagasta  Ap.,23&deg 27' 1'' S,70&deg 26' 28'' W,113,2012,1,15,0.0
1114,230001,Cerro Moreno  Antofagasta  Ap.,23&deg 27' 1'' S,70&deg 26' 28'' W,113,2012,1,16,0.0
1115,230001,Cerro Moreno  Antofagasta  Ap.,23&deg 27' 1'' S,70&deg 26' 28'' W,113,2012,1,17,0.0
1116,230001,Cerro Moreno  Antofagasta  Ap.,23&deg 27' 1'' S,70&deg 26' 28'' W,113,2012,1,18,0.0
1117,230001,Cerro Moreno  Antofagasta  Ap.,23&deg 27' 1'' S,70&deg 26' 28'' W,113,2012,1,19,0.0
1118,230001,Cerro Moreno  Antofagasta  Ap.,23&deg 27' 1'' S,70&deg 26' 28'' W,113,2012,1,20,0.0
1119,230001,Cerro Moreno  Antofagasta  Ap.,23&deg 27' 1'' S,70&deg 26' 28'' W,113,2012,1,21,0.0
1120,230001,Cerro Moreno  Antofagasta  Ap.,23&deg 27' 1'' S,70&deg 26' 28'' W,113,2012,1,22,0.0
1121,230001,Cerro Moreno  Antofagasta  Ap.,23&deg 27' 1'' S,70&deg 26' 28'' W,113,2012,1,23,0.0
